,User,Date,Compound,Positive,Negative,Neutral,Tweet Text,Tweets Ago
401,@ABCaustralia,Tue Aug 21 09:00:14 +0000 2018,-0.36,0.0,0.172,0.828,When debt from your 20s comes back to bite you https://t.co/EmsmPbdA0R | #ABCLife https://t.co/U11iccLhZ0,27
402,@ABCaustralia,Tue Aug 21 07:00:08 +0000 2018,-0.51,0.0,0.216,0.784,"Sick days, employment contracts and overtime: Your workplace rights, explained https://t.co/piMq7lKfAe  | #ABCLife https://t.co/LKOvyRFavt",28
403,@ABCaustralia,Tue Aug 21 07:00:07 +0000 2018,0.0,0.0,0.0,1.0,"After being diagnosed with motor neurone disease, ABC News' legendary Sean Dorney returned to Papua New Guinea… https://t.co/5XKnAXUAO3",29
404,@ABCaustralia,Tue Aug 21 06:00:10 +0000 2018,0.0,0.0,0.0,1.0,Why young Aussies can't get enough of living with their parents https://t.co/PC0q7dvnXY | #ABCLife 🎨: @luketribe https://t.co/b6X8QRubqH,30
405,@ABCaustralia,Tue Aug 21 05:36:25 +0000 2018,0.25,0.167,0.0,0.833,"Life in 500 Words: Josephine takes a life-changing chance #ABCLife
https://t.co/OVaathtdyg https://t.co/42WvfyAxit",31
406,@ABCaustralia,Tue Aug 21 02:00:08 +0000 2018,0.74,0.279,0.0,0.721,"A perfect smile is an indicator of socioeconomic status, and the costs of the dental divide are revealing. | @abcnews",32
407,@ABCaustralia,Mon Aug 20 23:47:04 +0000 2018,0.57,0.227,0.0,0.773,"Malcolm Turnbull sees off a leadership challenge from Home Affairs Minister Peter Dutton, winning the vote 48 votes… https://t.co/gwrjfoQIQr",33
408,@ABCaustralia,Mon Aug 20 23:04:57 +0000 2018,0.0,0.0,0.0,1.0,"Are you average? If not, algorithms might 'screw' you. https://t.co/KloMAfsICw | @abcnews https://t.co/PMDPO412yx",34
409,@ABCaustralia,Mon Aug 20 11:00:09 +0000 2018,0.27,0.11,0.0,0.89,"We care about the way our eggs are produced, but what about chicken meat? https://t.co/0hRrPmjsY9 | ABC Illawarra https://t.co/5s4cxFlTzC",35
410,@ABCaustralia,Mon Aug 20 07:00:07 +0000 2018,0.0,0.0,0.0,1.0,What happens if being a parent doesn't come naturally? | @4corners,36
411,@ABCaustralia,Mon Aug 20 04:00:09 +0000 2018,0.3,0.155,0.0,0.845,Toxic masculinity: Helping men understand the impact of their behaviour #ABCLife https://t.co/Qq4h5nPjDH https://t.co/mWNGgHV3UU,37
412,@ABCaustralia,Mon Aug 20 02:00:10 +0000 2018,0.53,0.207,0.136,0.657,A relationship between coral and algae is under strain and it's transforming the Great Barrier Reef.… https://t.co/QVJAPQDEtn,38
413,@ABCaustralia,Mon Aug 20 00:09:29 +0000 2018,0.0,0.0,0.0,1.0,"LIVE:  Malcolm Turnbull, Scott Morrison and Josh Frydenberg hold a press conference. Watch now https://t.co/iB5v309YSS | @abcnews",39
414,@ABCaustralia,Mon Aug 20 00:00:11 +0000 2018,0.9,0.536,0.127,0.337,The great super swindle: How your savings helped boost bank bonuses. https://t.co/L96pm1axR4 | @abcnews https://t.co/fsVvPMTeuX,40
415,@ABCaustralia,Sun Aug 19 23:01:03 +0000 2018,0.64,0.375,0.0,0.625,"Turnbull is 'our best hope', says Pyne. | @abcnews",41
416,@ABCaustralia,Sun Aug 19 07:00:06 +0000 2018,0.0,0.0,0.0,1.0,Everyone’s favourite larrikin Cleaver Greene is back in a brand-new series of Rake on @ABCTV - tonight at 8.30pm… https://t.co/cdifhvnTGu,42
417,@ABCaustralia,Sun Aug 19 02:00:05 +0000 2018,-0.46,0.0,0.143,0.857,Hundreds of thousands of eucalyptus trees in the Monaro region of NSW are being attacked by weevils https://t.co/hK0F6EMhBv | @abclandline,43
418,@ABCaustralia,Sat Aug 18 07:00:06 +0000 2018,0.84,0.42,0.1,0.48,"The Split is a powerful series that explores love, loyalty and the messy business of divorce… https://t.co/HQ4cEFhSbQ",44
419,@ABCaustralia,Sat Aug 18 02:00:07 +0000 2018,0.0,0.0,0.0,1.0,Sydney's wildest weather https://t.co/ls1vYVhpsI | @abcsydney,45
420,@ABCaustralia,Fri Aug 17 11:00:10 +0000 2018,0.42,0.141,0.0,0.859,BlacKkKlansman by Spike Lee follows the true story of a black cop who infiltrates the KKK https://t.co/rpkT2UBDkX |… https://t.co/3pisch6bYN,46
421,@ABCaustralia,Fri Aug 17 05:09:39 +0000 2018,-0.68,0.0,0.261,0.739,Raising Hell: The fraught world of kids and fibs with @Lawrence_Leung #ABCLife https://t.co/IC6AOoZa8A https://t.co/Uj90w31sSI,47
422,@ABCaustralia,Fri Aug 17 02:00:09 +0000 2018,0.05,0.102,0.093,0.805,An Adelaide man fed up with dog poo outside his house has set up security cameras to stop them. | ABC Adelaide,48
423,@ABCaustralia,Fri Aug 17 00:13:30 +0000 2018,0.49,0.318,0.0,0.682,Aussie nurse finds fame in 'ultimate' strongwoman challenge. https://t.co/fPWSpgDB1m | @abcnews https://t.co/Q4Bcy8uNWU,49
424,@ABCaustralia,Thu Aug 16 23:17:37 +0000 2018,-0.56,0.0,0.184,0.816,"Aretha Franklin, the teenage gospel singer who rose to become the Queen of Soul, has died. | @abcnews",50
425,@ABCaustralia,Thu Aug 16 02:54:03 +0000 2018,0.44,0.153,0.0,0.847,Staying safe or paying the bills? Dealing with the weather is a balancing act for our tradies. | @abcnews,51
426,@ABCaustralia,Thu Aug 16 00:00:15 +0000 2018,0.64,0.16,0.0,0.84,"When will Malcolm Turnbull call the election? If you're up for a punt, take your best shot. If not, skip the game a… https://t.co/3HNHY5hARj",52
427,@ABCaustralia,Wed Aug 15 23:00:14 +0000 2018,0.0,0.0,0.0,1.0,Is it time to invest in a solar battery system? https://t.co/HjB1qJo4yN | @ABCscience https://t.co/4hCCNKzNsN,53
428,@ABCaustralia,Wed Aug 15 11:00:10 +0000 2018,-0.54,0.0,0.149,0.851,STUDY: Vapour from e-cigarettes could harm lung cells and the effects could be similar to those seen in cigarette s… https://t.co/KGiq29bQi0,54
429,@ABCaustralia,Wed Aug 15 07:00:09 +0000 2018,0.0,0.0,0.0,1.0,Cuttlefish are the rockstar aliens of the sea — and we don't know why they're increasing in numbers… https://t.co/YZXAB0QRVX,55
430,@ABCaustralia,Wed Aug 15 07:00:08 +0000 2018,0.3,0.155,0.0,0.845,Powderfinger drummer-turned-journo and other career changers share how it's done #ABCLife https://t.co/fqQe0LannF https://t.co/3Dh1PqoBa8,56
431,@ABCaustralia,Wed Aug 15 06:30:06 +0000 2018,0.15,0.185,0.0,0.815,"What new parents really want #ABCLife
https://t.co/e5U17Z6pwH https://t.co/7MUzlKFcpj",57
432,@ABCaustralia,Wed Aug 15 06:00:09 +0000 2018,0.36,0.161,0.0,0.839,"Ready for a career change? These are the first steps to take #ABCLife
https://t.co/25NIiN8hfo https://t.co/zWBpKI0fXf",58
433,@ABCaustralia,Wed Aug 15 02:00:09 +0000 2018,-0.46,0.0,0.308,0.692,"Beekeeping for beginners: Tips, tricks and common mistakes https://t.co/nyiHMS37x1 | @ABCscience https://t.co/kMpjlGIG7y",59
434,@ABCaustralia,Wed Aug 15 00:13:11 +0000 2018,0.0,0.0,0.0,1.0,Living with mould: The 'tightrope walk' between landlords and tenants.  https://t.co/7Nlw59I5lY | @RadioNational https://t.co/D7anhJYDns,60
435,@ABCaustralia,Tue Aug 14 23:00:14 +0000 2018,-0.38,0.0,0.178,0.822,'It was Pauline Hanson on steroids': MPs condemn Anning's speech. https://t.co/0fQYdLnSgN | @abcnews https://t.co/Vawdr3DKhS,61
436,@ABCaustralia,Tue Aug 14 11:00:10 +0000 2018,0.0,0.0,0.0,1.0,How sensitive are you to the taste of fat? Take our quiz to find out https://t.co/1GRBO3v4pq | @ABCscience https://t.co/no9n2BP2I6,62
437,@ABCaustralia,Tue Aug 14 07:00:08 +0000 2018,0.4,0.172,0.0,0.828,"A new season of Catalyst begins with a 2-part special, Feeding Australia - tonight at 8.30pm… https://t.co/OA2jxOJPUG",63
438,@ABCaustralia,Tue Aug 14 06:55:16 +0000 2018,0.81,0.43,0.0,0.57,Successful people with impostor syndrome share how they embrace it @firstdogonmoon #ABCLife https://t.co/0CxuCFOKjE https://t.co/i4XHEiHxRC,64
439,@ABCaustralia,Tue Aug 14 02:00:09 +0000 2018,0.2,0.168,0.125,0.707,Melbourne loses title of most liveable city to Vienna in Economist Intelligence Unit rankings… https://t.co/F9JMrEyUsl,65
440,@ABCaustralia,Tue Aug 14 01:00:17 +0000 2018,0.59,0.202,0.0,0.798,"Successful people get impostor syndrome too, they just learn to live with it #ABCLife https://t.co/UyTwdoScoi https://t.co/jkCBR7La61",66
441,@ABCaustralia,Tue Aug 14 00:00:14 +0000 2018,0.4,0.137,0.0,0.863,What's the fastest way to board a plane? It's definitely not how we do it now. https://t.co/uC3q2qN9NM | @ABCscience https://t.co/CcWwql727e,67
442,@ABCaustralia,Tue Aug 14 00:00:14 +0000 2018,0.0,0.0,0.0,1.0,"The do's and don'ts of office hook-ups #ABCLife
https://t.co/xtrwJ45oH6 https://t.co/Qd8lZZzr3z",68
443,@ABCaustralia,Mon Aug 13 23:14:26 +0000 2018,-0.48,0.0,0.205,0.795,"A robot didn't take Ibrahim's job, but it did fire him. https://t.co/puNLxYzmAL | @RadioNational https://t.co/6pmz4cyzFa",69
444,@ABCaustralia,Mon Aug 13 11:00:10 +0000 2018,-0.62,0.073,0.249,0.678,Landmark Monsanto payout over possible Roundup cancer link divides Australian farmers https://t.co/xj54nsfQCM |… https://t.co/o0noVxoYsZ,70
445,@ABCaustralia,Mon Aug 13 07:00:08 +0000 2018,-0.65,0.0,0.223,0.777,"'It was a boob factory': Cheap breast implants marketed to women on welfare, with devastating consequences… https://t.co/iYXvp1azqN",71
446,@ABCaustralia,Mon Aug 13 02:00:11 +0000 2018,0.38,0.254,0.142,0.603,"Special tunnels, bridges and fencing are failing to save NSW's dwindling koala population from speeding traffic… https://t.co/dc015MVYpL",72
447,@ABCaustralia,Mon Aug 13 01:26:03 +0000 2018,0.49,0.296,0.0,0.704,"RT @ABCTV: 🎶 ""We'll share a dream, and sing with one voice..."" 🎶 #ABCyours https://t.co/ulmgDMR1wl",73
448,@ABCaustralia,Mon Aug 13 00:00:12 +0000 2018,-0.3,0.0,0.18,0.82,Government-controlled supermarkets accused of ripping off remote shoppers. https://t.co/pKJv16nus7 | @abcnews https://t.co/tZyb0I3URc,74
449,@ABCaustralia,Sun Aug 12 23:12:16 +0000 2018,-0.67,0.0,0.272,0.728,Australia's 'most hated woman' Kathleen Folbigg speaks for first time. https://t.co/qBw9WcNlLu | @AustralianStory https://t.co/eHH1fzitqn,75
450,@Echinanews,Sun Aug 26 21:35:05 +0000 2018,0.2,0.102,0.065,0.833,#ChinaTravel: Pay 10 yuan (about $1.5) and you can join the diners at this thousand-table banquet in Luanchuan Coun… https://t.co/QFSsist5ZA,1
451,@Echinanews,Sun Aug 26 20:24:04 +0000 2018,0.36,0.135,0.0,0.865,Rare stones in different shapes attract visitors' attention at stone expo in southwest China's Guizhou Province https://t.co/IJOAkM5rlV,2
452,@Echinanews,Sun Aug 26 18:21:52 +0000 2018,0.05,0.246,0.194,0.56,Authorities order ride-hailing platform Didi Chuxing to improve safety after passenger killed in east China… https://t.co/cEo9TWKZzJ,3
453,@Echinanews,Sun Aug 26 16:45:14 +0000 2018,0.4,0.213,0.0,0.787,"Special stamp set ""Yangtze River Economic Belt"" released across China https://t.co/kC8YTA7mm9",4
454,@Echinanews,Sun Aug 26 15:16:50 +0000 2018,0.0,0.0,0.0,1.0,9.92 seconds! China's star sprinter Su Bingtian takes gold in men's 100m of #AsianGames2018 by breaking Games record https://t.co/HzMCil1osT,5
455,@Echinanews,Sun Aug 26 14:52:14 +0000 2018,0.0,0.0,0.0,1.0,"China's independently-developed large amphibious aircraft, the AG600, enters new test phase https://t.co/zGvhz0iUCm https://t.co/EFjT5Hn8vf",6
456,@Echinanews,Sun Aug 26 13:32:37 +0000 2018,0.0,0.0,0.0,1.0,Wen Tzuyun of Chinese Taipei claims title of women's -55kg final of #Karate at #AsianGames2018 https://t.co/H631jnz1l1,7
457,@Echinanews,Sun Aug 26 08:56:27 +0000 2018,0.38,0.133,0.0,0.867,"China's mobile #payments continued a fast growth in the second quarter of 2018, the central bank data showed.… https://t.co/P2f00yvmS2",8
458,@Echinanews,Sun Aug 26 08:15:27 +0000 2018,0.34,0.118,0.0,0.882,#Yoga enthusiasts and shaolin monks perform #KungFu yoga on cliff at Songshan Mountain in central China's Henan pro… https://t.co/jWXJ6JbdBL,9
459,@Echinanews,Sun Aug 26 07:26:14 +0000 2018,0.64,0.245,0.0,0.755,#ChinaTech: The rapid development of the artificial intelligence (#AI) industry in China will create a need for mor… https://t.co/sMo5RJ9QoL,10
460,@Echinanews,Sun Aug 26 06:08:02 +0000 2018,0.0,0.0,0.0,1.0,Meet a herd of Milu #deers at Nanhaizi Milu Park in Daxing District of Beijing https://t.co/5c74i0ePU8,11
461,@Echinanews,Sun Aug 26 05:07:16 +0000 2018,0.0,0.0,0.0,1.0,"Chinese ride-sharing company Didi Chuxing announced Sunday the suspension of its carpooling ""Hitch"" service nationw… https://t.co/dWWaXTNLEZ",12
462,@Echinanews,Sun Aug 26 04:00:40 +0000 2018,0.0,0.0,0.0,1.0,Chinese PLA Air Force's August 1st aerobatics team performs at Army 2018 Int'l Military and Technical Forum at Kubi… https://t.co/s4lD7Hqs2b,13
463,@Echinanews,Sun Aug 26 02:49:51 +0000 2018,-0.48,0.062,0.149,0.788,"U.S. Senator John McCain, a two-time contender for the U.S. presidency, died at age of 81 on Saturday, his office s… https://t.co/NyH62APDMx",14
464,@Echinanews,Sun Aug 26 02:06:52 +0000 2018,0.38,0.14,0.0,0.86,"Chinese government has provided more than 1,450 #scholarship opportunities to Ethiopians in various academic and tr… https://t.co/40ZVdf7XOH",15
465,@Echinanews,Sun Aug 26 01:05:31 +0000 2018,0.64,0.234,0.0,0.766,Chinese and British trade ministers have vowed to improve economic ties between the two countries and expand cooper… https://t.co/8jqbv0RWeH,16
466,@Echinanews,Sat Aug 25 22:10:07 +0000 2018,0.0,0.0,0.0,1.0,More than 100 pupils in China's Jiangsu Province took part in the Little Police Summer Camp to experience a series… https://t.co/rVGn4otaiE,17
467,@Echinanews,Sat Aug 25 21:00:11 +0000 2018,-0.94,0.0,0.463,0.537,"Three months after the murder of a passenger, another ride-sharing passenger was raped and killed by a driver of Ch… https://t.co/kDWcsVBTHk",18
468,@Echinanews,Sat Aug 25 19:30:17 +0000 2018,0.49,0.186,0.0,0.814,"Take a look at the rehearsal of military music festival in Red Square, Moscow, Russia https://t.co/F8ld4n7nDy",19
469,@Echinanews,Sat Aug 25 17:50:35 +0000 2018,0.0,0.0,0.0,1.0,"#China added 8,130 km of expressways to its toll road network in 2017 https://t.co/90wiYss0oP https://t.co/bYu1ZrKc86",20
470,@Echinanews,Sat Aug 25 15:22:07 +0000 2018,0.76,0.289,0.0,0.711,"Tropical Storm #Lane pushes powerful surges of water towards the Hawaiian Islands, generating perfect waves for sur… https://t.co/eumntIZgI1",21
471,@Echinanews,Sat Aug 25 14:25:18 +0000 2018,0.0,0.0,0.0,1.0,The second session of three-day reunions of the war-separated Korean families was held on Aug. 24 https://t.co/xSg8W1HHxh,22
472,@Echinanews,Sat Aug 25 09:33:29 +0000 2018,0.84,0.363,0.0,0.637,#AsianGames2018 : Xu Yifan and Yang Zhaoxuan secured an inspirational triumph for China on Saturday in the Asian Ga… https://t.co/BOBAzmLcaY,23
473,@Echinanews,Sat Aug 25 09:07:01 +0000 2018,-0.6,0.0,0.17,0.83,#UPDATE Death toll from the hotel #fire in northeast #China’s Harbin rises to 19 as one victim’s medical treatment… https://t.co/5APnPS3equ,24
474,@Echinanews,Sat Aug 25 08:29:09 +0000 2018,0.0,0.0,0.0,1.0,#ChinaTech: China sent twin #BeiDou-3 navigation #satellites into space on a Long March-3B carrier rocket from the… https://t.co/fGCiIy1csk,25
475,@Echinanews,Sat Aug 25 07:51:02 +0000 2018,-0.27,0.0,0.1,0.9,U.S. electric carmaker #Tesla's board of directors said Friday night that its CEO #ElonMusk has decided to drop his… https://t.co/4D7NiKWpl0,26
476,@Echinanews,Sat Aug 25 06:30:51 +0000 2018,0.42,0.141,0.0,0.859,Taking the opportunity of the 60 year anniversary of the establishment of diplomatic relations between #China and… https://t.co/IeVhlVfJmW,27
477,@Echinanews,Sat Aug 25 06:16:44 +0000 2018,-0.91,0.0,0.451,0.549,"#UPDATE 18 killed, 19 injured in NE China’s Beilong Hotspring Leisure Hotel fire Saturday morning, all injured have… https://t.co/tdC4JVaqCa",28
478,@Echinanews,Sat Aug 25 05:55:17 +0000 2018,0.0,0.0,0.0,1.0,#ChinaStory: Ningyang County of East China’s Shandong Province has been famous as a source of crickets for tens of… https://t.co/C3jxtN4Uo3,29
479,@Echinanews,Sat Aug 25 04:17:46 +0000 2018,0.61,0.286,0.095,0.619,"#ChinaTech: Artificial intelligence (#AI) can liberate humans from repetitive jobs and cultivate creative minds, wh… https://t.co/1MsAe8LQ1i",30
480,@Echinanews,Sat Aug 25 03:34:13 +0000 2018,-0.42,0.0,0.149,0.851,"#BREAKING: A hotel #fire that broke out in Harbin, capital of northeast China's Heilongjiang Province, Saturday mor… https://t.co/fAUYzESOwA",31
481,@Echinanews,Sat Aug 25 03:00:58 +0000 2018,0.0,0.0,0.0,1.0,"Four days after #Typhoon Rumbia hit eastern China, parts of Shandong province, particularly the city of Shouguang -… https://t.co/8snmAFwj5V",32
482,@Echinanews,Sat Aug 25 01:50:13 +0000 2018,-0.25,0.0,0.091,0.909,U.S. President Donald #Trump on Friday tweeted that he has asked Secretary of State Mike #Pompeo to cancel his upco… https://t.co/cJ5BWgiE1k,33
483,@Echinanews,Sat Aug 25 01:01:35 +0000 2018,0.0,0.0,0.0,1.0,The #BeltandRoad Initiative (BRI) is not a geopolitical strategy but international public goods offered by #China t… https://t.co/3gbpfoYeTS,34
484,@Echinanews,Fri Aug 24 22:03:00 +0000 2018,0.67,0.244,0.0,0.756,#ChinaCulture: Have you ever watched any glove puppet show? This young man is dedicated to promoting glove puppetry… https://t.co/0i75HtNAvc,35
485,@Echinanews,Fri Aug 24 20:47:00 +0000 2018,0.0,0.0,0.0,1.0,"1st #Gundam base on Chinese mainland to open in Shanghai, marking 30th anniversary of classic anime movie release https://t.co/fw5P9GfVv2",36
486,@Echinanews,Fri Aug 24 19:35:06 +0000 2018,0.0,0.0,0.0,1.0,U.S. agriculture group queries 12-billion-dollar state aid package for tariff-hit farmers https://t.co/M0VAok81br https://t.co/TvQgAfSTne,37
487,@Echinanews,Fri Aug 24 19:21:11 +0000 2018,0.0,0.0,0.0,1.0,3:29.99! Chinese swimmers notch new Asian record in men's 4x100m medley relay at #AsianGames2018. And this is world… https://t.co/8rPrOxXcq6,38
488,@Echinanews,Fri Aug 24 18:40:08 +0000 2018,0.0,0.0,0.0,1.0,"Japanese visitors learn to make mooncakes in Liuzhou, south China's Guangxi Zhuang autonomous region https://t.co/9Rf4GgU9DX",39
489,@Echinanews,Fri Aug 24 17:49:00 +0000 2018,0.0,0.0,0.0,1.0,"For over 20 years, this restaurant in north China's Shijiazhuang has been serving food at chef's mood, and there is… https://t.co/uYdkWVCaAB",40
490,@Echinanews,Fri Aug 24 16:55:10 +0000 2018,0.71,0.312,0.0,0.688,Xi calls for strengthening Party leadership over advancing law-based governance in all areas https://t.co/JX1Ts1Q14U https://t.co/5KqhFWberW,41
491,@Echinanews,Fri Aug 24 16:05:19 +0000 2018,-0.23,0.0,0.128,0.872,Overseas fugitive suspected of duty-related and economic crimes surrenders amid China's anti-corruption campaign… https://t.co/SJqXTVujQc,42
492,@Echinanews,Fri Aug 24 15:53:58 +0000 2018,-0.32,0.0,0.15,0.85,"#ChinaBiz: Chinese banks restart ""counter-cyclical"" adjustment to offset procyclical sentiment amid weakening yuan… https://t.co/K4o4OqwNrU",43
493,@Echinanews,Fri Aug 24 15:29:55 +0000 2018,-0.18,0.074,0.104,0.822,"Chinese swimmer Sun Yang crowned men's 1,500m freestyle at #AsianGames2018. ""It is not easy for me to keep my domin… https://t.co/rEqfacY0Rx",44
494,@Echinanews,Fri Aug 24 14:55:50 +0000 2018,0.0,0.0,0.0,1.0,"Chinese women's epee team nabs gold at #AsianGames2018, edging South Korea 29-28 in women's fencing team epee final https://t.co/y5rfNrtgbF",45
495,@Echinanews,Fri Aug 24 12:43:35 +0000 2018,0.0,0.0,0.0,1.0,#HongKong's dengue fever outbreak hits record high as 23 cases confirmed https://t.co/ksaDeyuMVX,46
496,@Echinanews,Fri Aug 24 11:47:46 +0000 2018,0.0,0.0,0.0,1.0,"63-year-old man and his family members spent five years and more than $145,000 building a ""train kingdom"" in their… https://t.co/s9M37cLNGs",47
497,@Echinanews,Fri Aug 24 11:12:51 +0000 2018,0.0,0.0,0.0,1.0,"#China's emerging industries are still booming despite a complicated international trade environment, Ren Zhiwu, he… https://t.co/g8FBS04ZLL",48
498,@Echinanews,Fri Aug 24 10:29:51 +0000 2018,0.15,0.159,0.133,0.708,"A heroic mother #dog has milked eight different cubs abandoned by their mothers - two Spotted Hyenas, two Siberian… https://t.co/t69OCY73gP",49
499,@Echinanews,Fri Aug 24 09:44:30 +0000 2018,-0.36,0.0,0.152,0.848,"#BREAKING M7.1 #earthquake strikes near the Peru-Iberia border at a depth of 609.5km, USGS reports https://t.co/geynrke02M",50
500,@Echinanews,Fri Aug 24 09:43:12 +0000 2018,0.49,0.243,0.123,0.634,The exhibition Shoes: Pleasure and Pain opened at a popular shopping mall in Beijing on July 26. The #exhibition ex… https://t.co/KxZJyzQp0s,51
501,@Echinanews,Fri Aug 24 09:00:11 +0000 2018,0.23,0.091,0.0,0.909,#ChinaBiz: China has opened 28 civil #aviation projects with a worth of 110 billion yuan ($16 billion) to private i… https://t.co/ee7k6SCnoF,52
502,@Echinanews,Fri Aug 24 08:15:09 +0000 2018,-0.3,0.0,0.121,0.879,"‘@Google terminated Youtube channels, blogs and Google+ accounts that linked to Iran over ""media manipulation"" conc… https://t.co/layk4fnvOr",53
503,@Echinanews,Fri Aug 24 07:45:33 +0000 2018,0.59,0.256,0.104,0.64,Scott Morrison won a party ballot to become #Australia's new prime minister on Aug. 24 after defeating Peter Dutton… https://t.co/69EKzzP7PE,54
504,@Echinanews,Fri Aug 24 07:02:10 +0000 2018,0.0,0.0,0.0,1.0,"Oksana Chusovitina, a 43-year-old mother who compete with gymnasts that are almost 30 years younger than her to col… https://t.co/5K6QrwNz32",55
505,@Echinanews,Fri Aug 24 06:33:31 +0000 2018,0.67,0.295,0.0,0.705,#ChinaCulture: All a true artist need is but a devoted heart and his bare hands. ❤️ https://t.co/TWoxpjZhf3,56
506,@Echinanews,Fri Aug 24 06:05:06 +0000 2018,0.0,0.0,0.0,1.0,"Receiving ""full national treatment"" from local authorities, @Tesla is said to start mass production of its #Model3… https://t.co/dyDklkTXZF",57
507,@Echinanews,Fri Aug 24 05:30:13 +0000 2018,0.4,0.114,0.0,0.886,U.S. State Secretary Mike Pompeo said on Aug. 23 that he has appointed Stephen Biegun as the new special envoy for… https://t.co/jJlsO9BR4T,58
508,@Echinanews,Fri Aug 24 04:45:03 +0000 2018,0.0,0.0,0.0,1.0,#HKSAR says Hong Kong section of Guangzhou-Shenzhen-Hong Kong high-speed railway to be operational in September… https://t.co/verQdmGXz6,59
509,@Echinanews,Fri Aug 24 04:15:06 +0000 2018,0.0,0.0,0.0,1.0,"#ChinaTech: The research stations can now perform unattended observation of multiple fluxes in the ocean, the sea i… https://t.co/Y8tgMLj58z",60
510,@Echinanews,Fri Aug 24 03:45:05 +0000 2018,0.08,0.102,0.089,0.809,Economists have estimated the total value of medical device imports at risk between China and the U.S. around 10 bi… https://t.co/FvioFyIXOD,61
511,@Echinanews,Fri Aug 24 03:15:04 +0000 2018,0.13,0.086,0.0,0.914,#ChinaCulture: The ongoing China Giant #Panda International Culture Week has launched a search for an iconic giant… https://t.co/FX73f5kWkD,62
512,@Echinanews,Fri Aug 24 02:45:03 +0000 2018,0.0,0.0,0.0,1.0,"#ChinaBiz: China will abolish management rules on overseas financial institutions' investment in domestic organs, a… https://t.co/IRisJBwU80",63
513,@Echinanews,Fri Aug 24 02:23:46 +0000 2018,0.0,0.0,0.0,1.0,UN Secretary-General @AntonioGuterres will make a 4-day trip to #China starting on September 1. He will meet with C… https://t.co/tRu1JdMaBx,64
514,@Echinanews,Fri Aug 24 02:15:06 +0000 2018,0.84,0.346,0.0,0.654,Veteran Deng Shudi and new comer Liu Tingting won the championship in rings and uneven bars finals respectively on… https://t.co/nggUwDv43u,65
515,@Echinanews,Fri Aug 24 02:12:20 +0000 2018,-0.53,0.0,0.196,0.804,"A South Korean appeals court on Aug. 24 sentenced ousted President Park Geun-hye to 25 years in prison, raising the… https://t.co/F63ET6QQw9",66
516,@Echinanews,Fri Aug 24 01:45:03 +0000 2018,0.54,0.23,0.0,0.77,Chinese fugitives overseas who fled crimes committed during employment in China will receive more lenient punishmen… https://t.co/14YzOrT18I,67
517,@Echinanews,Fri Aug 24 01:33:38 +0000 2018,-0.67,0.0,0.2,0.8,French Interior Minister Gerard Collomb identified the profile of the knifeman who killed two people near Paris on… https://t.co/s9fl95jJL5,68
518,@Echinanews,Fri Aug 24 01:16:59 +0000 2018,0.4,0.137,0.0,0.863,#China is willing to cooperate with other nations in developing the digital economy and advancing healthy economic… https://t.co/g0JxAd4AQY,69
519,@Echinanews,Fri Aug 24 01:15:56 +0000 2018,0.0,0.0,0.0,1.0,"#BREAKING: China, U.S. conclude ""constructive and frank"" two-day trade talks in #Washington, will be in close conta… https://t.co/LLcYugPD6C",70
520,@Echinanews,Thu Aug 23 22:05:11 +0000 2018,0.0,0.0,0.0,1.0,#ChinaTravel: Aerial view of Dong ethnic village in southwest China's Guizhou Province https://t.co/mpncnJagxP,71
521,@Echinanews,Thu Aug 23 20:55:07 +0000 2018,0.0,0.0,0.0,1.0,#Picoftheday: August 23 at #AsianGames2018 in Jakarta https://t.co/73Zk9IumEA,72
522,@Echinanews,Thu Aug 23 19:43:00 +0000 2018,0.0,0.0,0.0,1.0,First China Giant #Panda International Culture Week kicks off in Beijing. Let's go and take a look at the exhibitio… https://t.co/t5O0Car6cg,73
523,@Echinanews,Thu Aug 23 18:35:08 +0000 2018,0.27,0.122,0.066,0.812,"China expresses serious concern about 5G security rules published by Australian government, calling the move ""a wro… https://t.co/1qCOzI7j1O",74
524,@Echinanews,Thu Aug 23 17:44:28 +0000 2018,-0.08,0.082,0.095,0.823,China files complaint with WTO against U.S. tariffs on 16 bln U.S. dollars worth of Chinese goods under Section 301… https://t.co/767Bc8equT,75
525,@The_Japan_News,Sun Aug 26 09:11:40 +0000 2018,0.0,0.0,0.0,1.0,RT @JapanNewsEditor: Weekend walk in western Tokyo. Still hot but refreshing to see the mountains. Tokyo is not just skyscrapers and bustli…,1
526,@The_Japan_News,Sun Aug 26 07:25:21 +0000 2018,0.0,0.0,0.0,1.0,"Noguchi bags sport climbing gold at the #AsianGames2018
https://t.co/2rXaotFktI #sportclimbing #野口啓代",2
527,@The_Japan_News,Sun Aug 26 07:11:47 +0000 2018,0.34,0.194,0.0,0.806,"Tokyo promotes para-sports 2 yrs ahead of 2020 Games
https://t.co/NU8dFOOkaq
#Tokyo2020 #Paralympics",3
528,@The_Japan_News,Sun Aug 26 02:51:49 +0000 2018,0.46,0.167,0.0,0.833,"More Japanese tourist towns roll out stone welcome mats
https://t.co/BJjPx1vbbd
#Beppu #Kannawa #Onsen #stonepavement #Nagasaki #Nagato",4
